,race,subrace,section,content,race FR,subrace FR,section FR,content FR
97,genasi,Genasi (Earth) MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",génasi,Genasi (Terre) MPMM,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
98,genasi,Genasi (Earth) MPMM,Age,"Genasi mature at about the same rate as humans and reach adulthood in their late teens. They live somewhat longer than humans do, up to 120 years.",génasi,Genasi (Terre) MPMM,Âge,"Les Genasis grandissent à peu près au même rythme que les humains et atteignent l'âge adulte à la fin de leur adolescence. Ils vivent un peu plus longtemps que les humains, jusqu'à 120 ans."
99,genasi,Genasi (Earth) MPMM,Alignment,"Independent and self-reliant, genasi tend toward a neutral alignment.",génasi,Genasi (Terre) MPMM,Alignement,"Indépendants et autonomes, les genasi ont tendance à adopter un alignement neutre."
100,genasi,Genasi (Earth) MPMM,Size,Small/Medium,génasi,Genasi (Terre) MPMM,Taille,Petit/Moyen
101,genasi,Genasi (Earth) MPMM,Speed,30 ft.,génasi,Genasi (Terre) MPMM,Vitesse,30 pieds
102,genasi,Genasi (Earth) MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",génasi,Genasi (Terre) MPMM,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
103,genasi,Genasi (Earth) MPMM,Subrace,"Four major subraces of genasi are found among the worlds of D&D: air genasi, earth genasi, fire genasi, and water genasi. Choose one of these subraces.",génasi,Genasi (Terre) MPMM,Sous-race,"On trouve quatre sous-races principales de genasi dans les mondes de D&D : les genasi de l'air, les genasi de la terre, les genasi du feu et les genasi de l'eau. Choisissez l'une de ces sous-races."
104,genasi,Genasi (Earth) MPMM,Ability Score Improvement,Your Wisdom score increases by 1.,génasi,Genasi (Terre) MPMM,Amélioration du score de capacité,Votre score de Sagesse augmente de 1.
105,genasi,Genasi (Earth) MPMM,Unending Breath,You can hold your breath indefinitely while you're not incapacitated.,génasi,Genasi (Terre) MPMM,Souffle sans fin,Vous pouvez retenir votre souffle indéfiniment tant que vous n'êtes pas incapable de le faire.
106,genasi,Genasi (Earth) MPMM,Mingle with the Wind,"You know the Shocking Grasp cantrip. Starting at 3rd level, you can cast the Feather Fall spell with this trait, without requiring a material component. Starting 5th level, you can also cast the Levitate spell with this trait, without requiring a material component. Once you cast Feather Fall or Levitate with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast either of those spells using any spell slots you have of the appropriate level.",génasi,Genasi (Terre) MPMM,Mêlez-vous au vent,"Vous connaissez le sortilège Étreinte électrisante. À partir du niveau 3, vous pouvez lancer le sort Chute de plumes avec ce trait, sans nécessiter de composante matérielle. À partir du niveau 5, vous pouvez également lancer le sort Lévitation avec ce trait, sans nécessiter de composante matérielle. Une fois que vous avez lancé Chute de plumes ou Lévitation avec ce trait, vous ne pouvez plus lancer ce sort avec lui jusqu'à ce que vous ayez terminé un repos long. Vous pouvez également lancer l'un ou l'autre de ces sorts en utilisant n'importe quel emplacement de sort dont vous disposez du niveau approprié."
107,genasi,Genasi (Earth) MPMM,Earth Walk,You can move across difficult terrain without expending extra movement if you are using your walking speed on the ground or a floor.,génasi,Genasi (Terre) MPMM,Marche sur la Terre,Vous pouvez vous déplacer sur un terrain difficile sans effectuer de mouvements supplémentaires si vous utilisez votre vitesse de marche au sol ou sur un plancher.
108,genasi,Genasi (Earth) MPMM,Merge With Stone,"You can cast the Pass Without Trace spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi (Terre) MPMM,Fusionner avec la pierre,"Vous pouvez lancer le sort Passe sans trace une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
109,genasi,Genasi (Earth) MPMM,Darkvision,You can see in dim light within 60 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.,génasi,Genasi (Terre) MPMM,Vision dans le noir,"Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Dans cette obscurité, vous ne discernez les couleurs que sous forme de nuances de gris."
110,genasi,Genasi (Earth) MPMM,Fire Resistance,You have resistance to fire damage.,génasi,Genasi (Terre) MPMM,Résistance au feu,Vous avez une résistance aux dégâts de feu.
111,genasi,Genasi (Earth) MPMM,Reach to the Blaze,"You know the Produce Flame cantrip. Once you reach 3rd level, you can cast the Burning Hands spell once with this trait as a 1st-level spell, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for these spells.",génasi,Genasi (Terre) MPMM,Atteindre le Blaze,"Vous connaissez le sort mineur Produire une flamme. Une fois que vous avez atteint le niveau 3, vous pouvez lancer le sort Mains brûlantes une fois avec ce trait en tant que sort de niveau 1, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ces sorts."
112,genasi,Genasi (Earth) MPMM,Acid Resistance,You have resistance to acid damage.,génasi,Genasi (Terre) MPMM,Résistance aux acides,Vous avez une résistance aux dégâts causés par l’acide.
113,genasi,Genasi (Earth) MPMM,Amphibious,You can breathe air and water.,génasi,Genasi (Terre) MPMM,Amphibie,Vous pouvez respirer de l’air et de l’eau.
114,genasi,Genasi (Earth) MPMM,Swim,You have a swimming speed of 30 feet.,génasi,Genasi (Terre) MPMM,Nager,Vous avez une vitesse de nage de 30 pieds.
115,genasi,Genasi (Earth) MPMM,Call to the Wave,"You know the Shape Water cantrip. Once you reach 3rd level, you can cast the Create or Destroy Water spell once with this trait as a 2nd-level spell, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for these spells.",génasi,Genasi (Terre) MPMM,Appel à la vague,"Vous connaissez le sort de magie de l'eau. Une fois que vous avez atteint le niveau 3, vous pouvez lancer le sort Créer ou détruire l'eau une fois avec ce trait comme sort de niveau 2, et vous récupérez la capacité de le lancer de cette façon lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ces sorts."
116,genasi,Genasi (Earth) MPMM,Lightning Resistance,You have resistance to lightning damage.,génasi,Genasi (Terre) MPMM,Résistance à la foudre,Vous avez une résistance aux dégâts de foudre.
117,genasi,Genasi (Earth) MPMM,Merge with Stone,"You know the Blade Ward cantrip. You can cast it as normal, and you can also cast it as a bonus action a number of times equal to your proficiency bonus, regaining all expended uses when you finish a long rest.",génasi,Genasi (Terre) MPMM,Fusionner avec la pierre,"Vous connaissez le sort de protection de lame. Vous pouvez le lancer normalement, ou bien le lancer en tant qu'action bonus un nombre de fois égal à votre bonus de maîtrise, récupérant toutes les utilisations dépensées lorsque vous terminez un repos long."
118,genasi,Genasi (Fire) MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",génasi,Genasi (Feu) MPMM,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
119,genasi,Genasi (Fire) MPMM,Age,"Genasi mature at about the same rate as humans and reach adulthood in their late teens. They live somewhat longer than humans do, up to 120 years.",génasi,Genasi (Feu) MPMM,Âge,"Les Genasis grandissent à peu près au même rythme que les humains et atteignent l'âge adulte à la fin de leur adolescence. Ils vivent un peu plus longtemps que les humains, jusqu'à 120 ans."
120,genasi,Genasi (Fire) MPMM,Alignment,"Independent and self-reliant, genasi tend toward a neutral alignment.",génasi,Genasi (Feu) MPMM,Alignement,"Indépendants et autonomes, les genasi ont tendance à adopter un alignement neutre."
121,genasi,Genasi (Fire) MPMM,Size,Small/Medium,génasi,Genasi (Feu) MPMM,Taille,Petit/Moyen
122,genasi,Genasi (Fire) MPMM,Speed,30 ft.,génasi,Genasi (Feu) MPMM,Vitesse,30 pieds
123,genasi,Genasi (Fire) MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",génasi,Genasi (Feu) MPMM,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
124,genasi,Genasi (Fire) MPMM,Subrace,"Four major subraces of genasi are found among the worlds of D&D: air genasi, earth genasi, fire genasi, and water genasi. Choose one of these subraces.",génasi,Genasi (Feu) MPMM,Sous-race,"On trouve quatre sous-races principales de genasi dans les mondes de D&D : les genasi de l'air, les genasi de la terre, les genasi du feu et les genasi de l'eau. Choisissez l'une de ces sous-races."
125,genasi,Genasi (Fire) MPMM,Ability Score Improvement,Your Wisdom score increases by 1.,génasi,Genasi (Feu) MPMM,Amélioration du score de capacité,Votre score de Sagesse augmente de 1.
126,genasi,Genasi (Fire) MPMM,Unending Breath,You can hold your breath indefinitely while you're not incapacitated.,génasi,Genasi (Feu) MPMM,Souffle sans fin,Vous pouvez retenir votre souffle indéfiniment tant que vous n'êtes pas incapable de le faire.
127,genasi,Genasi (Fire) MPMM,Mingle with the Wind,"You know the Shocking Grasp cantrip. Starting at 3rd level, you can cast the Feather Fall spell with this trait, without requiring a material component. Starting 5th level, you can also cast the Levitate spell with this trait, without requiring a material component. Once you cast Feather Fall or Levitate with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast either of those spells using any spell slots you have of the appropriate level.",génasi,Genasi (Feu) MPMM,Mêlez-vous au vent,"Vous connaissez le sortilège Étreinte électrisante. À partir du niveau 3, vous pouvez lancer le sort Chute de plumes avec ce trait, sans nécessiter de composante matérielle. À partir du niveau 5, vous pouvez également lancer le sort Lévitation avec ce trait, sans nécessiter de composante matérielle. Une fois que vous avez lancé Chute de plumes ou Lévitation avec ce trait, vous ne pouvez plus lancer ce sort avec lui jusqu'à ce que vous ayez terminé un repos long. Vous pouvez également lancer l'un ou l'autre de ces sorts en utilisant n'importe quel emplacement de sort dont vous disposez du niveau approprié."
128,genasi,Genasi (Fire) MPMM,Earth Walk,You can move across difficult terrain without expending extra movement if you are using your walking speed on the ground or a floor.,génasi,Genasi (Feu) MPMM,Marche sur la Terre,Vous pouvez vous déplacer sur un terrain difficile sans effectuer de mouvements supplémentaires si vous utilisez votre vitesse de marche au sol ou sur un plancher.
129,genasi,Genasi (Fire) MPMM,Merge With Stone,"You can cast the Pass Without Trace spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi (Feu) MPMM,Fusionner avec la pierre,"Vous pouvez lancer le sort Passe sans trace une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
130,genasi,Genasi (Fire) MPMM,Darkvision,You can see in dim light within 60 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.,génasi,Genasi (Feu) MPMM,Vision dans le noir,"Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Dans cette obscurité, vous ne discernez les couleurs que sous forme de nuances de gris."
131,genasi,Genasi (Fire) MPMM,Fire Resistance,You have resistance to fire damage.,génasi,Genasi (Feu) MPMM,Résistance au feu,Vous avez une résistance aux dégâts de feu.
132,genasi,Genasi (Fire) MPMM,Reach to the Blaze,"You know the Produce Flame cantrip. Starting at 3rd level, you can cast the Burning Hands spell with this trait. Starting at 5th level, you can also cast the Flame Blade spell with this trait, without a material component. Once you cast Burning Hands or Flame Blade with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast either of those spells using any spell slots you have of the appropriate level.",génasi,Genasi (Feu) MPMM,Atteindre le Blaze,"Vous connaissez le sort mineur Produire des flammes. À partir du niveau 3, vous pouvez lancer le sort Mains brûlantes avec ce trait. À partir du niveau 5, vous pouvez également lancer le sort Lame de feu avec ce trait, sans composante matérielle. Une fois que vous avez lancé Mains brûlantes ou Lame de feu avec ce trait, vous ne pouvez plus lancer ce sort avec ce trait avant d'avoir terminé un repos long. Vous pouvez également lancer l'un ou l'autre de ces sorts en utilisant n'importe quel emplacement de sort dont vous disposez du niveau approprié."
133,genasi,Genasi (Fire) MPMM,Acid Resistance,You have resistance to acid damage.,génasi,Genasi (Feu) MPMM,Résistance aux acides,Vous avez une résistance aux dégâts causés par l’acide.
134,genasi,Genasi (Fire) MPMM,Amphibious,You can breathe air and water.,génasi,Genasi (Feu) MPMM,Amphibie,Vous pouvez respirer de l’air et de l’eau.
135,genasi,Genasi (Fire) MPMM,Swim,You have a swimming speed of 30 feet.,génasi,Genasi (Feu) MPMM,Nager,Vous avez une vitesse de nage de 30 pieds.
136,genasi,Genasi (Fire) MPMM,Call to the Wave,"You know the Shape Water cantrip. Once you reach 3rd level, you can cast the Create or Destroy Water spell once with this trait as a 2nd-level spell, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for these spells.",génasi,Genasi (Feu) MPMM,Appel à la vague,"Vous connaissez le sort de magie de l'eau. Une fois que vous avez atteint le niveau 3, vous pouvez lancer le sort Créer ou détruire l'eau une fois avec ce trait comme sort de niveau 2, et vous récupérez la capacité de le lancer de cette façon lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ces sorts."
137,genasi,Genasi (Fire) MPMM,Lightning Resistance,You have resistance to lightning damage.,génasi,Genasi (Feu) MPMM,Résistance à la foudre,Vous avez une résistance aux dégâts de foudre.
138,genasi,Genasi (Fire) MPMM,Merge with Stone,"You know the Blade Ward cantrip. You can cast it as normal, and you can also cast it as a bonus action a number of times equal to your proficiency bonus, regaining all expended uses when you finish a long rest.",génasi,Genasi (Feu) MPMM,Fusionner avec la pierre,"Vous connaissez le sort de protection de lame. Vous pouvez le lancer normalement, ou bien le lancer en tant qu'action bonus un nombre de fois égal à votre bonus de maîtrise, récupérant toutes les utilisations dépensées lorsque vous terminez un repos long."
139,genasi,Genasi (Water) MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",génasi,Genasi (Eau) MPMM,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
140,genasi,Genasi (Water) MPMM,Age,"Genasi mature at about the same rate as humans and reach adulthood in their late teens. They live somewhat longer than humans do, up to 120 years.",génasi,Genasi (Eau) MPMM,Âge,"Les Genasis grandissent à peu près au même rythme que les humains et atteignent l'âge adulte à la fin de leur adolescence. Ils vivent un peu plus longtemps que les humains, jusqu'à 120 ans."
141,genasi,Genasi (Water) MPMM,Alignment,"Independent and self-reliant, genasi tend toward a neutral alignment.",génasi,Genasi (Eau) MPMM,Alignement,"Indépendants et autonomes, les genasi ont tendance à adopter un alignement neutre."
142,genasi,Genasi (Water) MPMM,Size,Small/Medium,génasi,Genasi (Eau) MPMM,Taille,Petit/Moyen
143,genasi,Genasi (Water) MPMM,Speed,"Your walking speed is 30 feet, and you have a swimming speed equal to your walking speed.",génasi,Genasi (Eau) MPMM,Vitesse,Votre vitesse de marche est de 30 pieds et vous avez une vitesse de nage égale à votre vitesse de marche.
144,genasi,Genasi (Water) MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",génasi,Genasi (Eau) MPMM,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
145,genasi,Genasi (Water) MPMM,Subrace,"Four major subraces of genasi are found among the worlds of D&D: air genasi, earth genasi, fire genasi, and water genasi. Choose one of these subraces.",génasi,Genasi (Eau) MPMM,Sous-race,"On trouve quatre sous-races principales de genasi dans les mondes de D&D : les genasi de l'air, les genasi de la terre, les genasi du feu et les genasi de l'eau. Choisissez l'une de ces sous-races."
146,genasi,Genasi (Water) MPMM,Ability Score Improvement,Your Wisdom score increases by 1.,génasi,Genasi (Eau) MPMM,Amélioration du score de capacité,Votre score de Sagesse augmente de 1.
147,genasi,Genasi (Water) MPMM,Unending Breath,You can hold your breath indefinitely while you're not incapacitated.,génasi,Genasi (Eau) MPMM,Souffle sans fin,Vous pouvez retenir votre souffle indéfiniment tant que vous n'êtes pas incapable de le faire.
148,genasi,Genasi (Water) MPMM,Mingle with the Wind,"You know the Shocking Grasp cantrip. Starting at 3rd level, you can cast the Feather Fall spell with this trait, without requiring a material component. Starting 5th level, you can also cast the Levitate spell with this trait, without requiring a material component. Once you cast Feather Fall or Levitate with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast either of those spells using any spell slots you have of the appropriate level.",génasi,Genasi (Eau) MPMM,Mêlez-vous au vent,"Vous connaissez le sortilège Étreinte électrisante. À partir du niveau 3, vous pouvez lancer le sort Chute de plumes avec ce trait, sans nécessiter de composante matérielle. À partir du niveau 5, vous pouvez également lancer le sort Lévitation avec ce trait, sans nécessiter de composante matérielle. Une fois que vous avez lancé Chute de plumes ou Lévitation avec ce trait, vous ne pouvez plus lancer ce sort avec lui jusqu'à ce que vous ayez terminé un repos long. Vous pouvez également lancer l'un ou l'autre de ces sorts en utilisant n'importe quel emplacement de sort dont vous disposez du niveau approprié."
149,genasi,Genasi (Water) MPMM,Earth Walk,You can move across difficult terrain without expending extra movement if you are using your walking speed on the ground or a floor.,génasi,Genasi (Eau) MPMM,Marche sur la Terre,Vous pouvez vous déplacer sur un terrain difficile sans effectuer de mouvements supplémentaires si vous utilisez votre vitesse de marche au sol ou sur un plancher.
150,genasi,Genasi (Water) MPMM,Merge With Stone,"You can cast the Pass Without Trace spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi (Eau) MPMM,Fusionner avec la pierre,"Vous pouvez lancer le sort Passe sans trace une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
151,genasi,Genasi (Water) MPMM,Darkvision,You can see in dim light within 60 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.,génasi,Genasi (Eau) MPMM,Vision dans le noir,"Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Dans cette obscurité, vous ne discernez les couleurs que sous forme de nuances de gris."
152,genasi,Genasi (Water) MPMM,Fire Resistance,You have resistance to fire damage.,génasi,Genasi (Eau) MPMM,Résistance au feu,Vous avez une résistance aux dégâts de feu.
153,genasi,Genasi (Water) MPMM,Reach to the Blaze,"You know the Produce Flame cantrip. Starting at 3rd level, you can cast the Burning Hands spell with this trait. Starting at 5th level, you can also cast the Flame Blade spell with this trait, without a material component. Once you cast Burning Hands or Flame Blade with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast either of those spells using any spell slots you have of the appropriate level.",génasi,Genasi (Eau) MPMM,Atteindre le Blaze,"Vous connaissez le sort mineur Produire des flammes. À partir du niveau 3, vous pouvez lancer le sort Mains brûlantes avec ce trait. À partir du niveau 5, vous pouvez également lancer le sort Lame de feu avec ce trait, sans composante matérielle. Une fois que vous avez lancé Mains brûlantes ou Lame de feu avec ce trait, vous ne pouvez plus lancer ce sort avec ce trait avant d'avoir terminé un repos long. Vous pouvez également lancer l'un ou l'autre de ces sorts en utilisant n'importe quel emplacement de sort dont vous disposez du niveau approprié."
154,genasi,Genasi (Water) MPMM,Acid Resistance,You have resistance to acid damage.,génasi,Genasi (Eau) MPMM,Résistance aux acides,Vous avez une résistance aux dégâts causés par l’acide.
155,genasi,Genasi (Water) MPMM,Amphibious,You breathe air and water.,génasi,Genasi (Eau) MPMM,Amphibie,Vous respirez de l'air et de l'eau.
156,genasi,Genasi (Water) MPMM,Swim,You have a swimming speed of 30 feet.,génasi,Genasi (Eau) MPMM,Nager,Vous avez une vitesse de nage de 30 pieds.
157,genasi,Genasi (Water) MPMM,Call to the Wave,"You know the Acid Splash cantrip. Starting at 3rd level, you can cast the Create or Destroy Water spell with this trait. Starting at 5th level, you can also cast the Water Walk spell with this trait, without requiring a material component. Once you cast Create or Destroy Water or Water Walk with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast either of those spells using any spell slots you have of the appropriate level.",génasi,Genasi (Eau) MPMM,Appel à la vague,"Vous connaissez le sort mineur Éclaboussure d'acide. À partir du niveau 3, vous pouvez lancer le sort Créer ou détruire l'eau avec ce trait. À partir du niveau 5, vous pouvez également lancer le sort Marche sur l'eau avec ce trait, sans nécessiter de composante matérielle. Une fois que vous avez lancé Créer ou détruire l'eau ou Marche sur l'eau avec ce trait, vous ne pouvez plus lancer ce sort avec lui jusqu'à ce que vous ayez terminé un repos long. Vous pouvez également lancer l'un ou l'autre de ces sorts en utilisant n'importe quel emplacement de sort dont vous disposez du niveau approprié."
158,genasi,Genasi (Water) MPMM,Lightning Resistance,You have resistance to lightning damage.,génasi,Genasi (Eau) MPMM,Résistance à la foudre,Vous avez une résistance aux dégâts de foudre.
159,genasi,Genasi (Water) MPMM,Merge with Stone,"You know the Blade Ward cantrip. You can cast it as normal, and you can also cast it as a bonus action a number of times equal to your proficiency bonus, regaining all expended uses when you finish a long rest.",génasi,Genasi (Eau) MPMM,Fusionner avec la pierre,"Vous connaissez le sort de protection de lame. Vous pouvez le lancer normalement, ou bien le lancer en tant qu'action bonus un nombre de fois égal à votre bonus de maîtrise, récupérant toutes les utilisations dépensées lorsque vous terminez un repos long."
